ID	code	name	Type	Domain	Order	Genus	Speices
T03095	abra	Paracholeplasma brassicae	Prokaryotes	Bacteria	Mycoplasmatota	Paracholeplasma	Paracholeplasma brassicae
T03096	apal	Alteracholeplasma palmae	Prokaryotes	Bacteria	Mycoplasmatota	Alteracholeplasma	Alteracholeplasma palmae
T05950	aaxa	Haploplasma axanthum	Prokaryotes	Bacteria	Mycoplasmatota	Haploplasma	Haploplasma axanthum
T07723	manr	Mariniplasma anaerobium	Prokaryotes	Bacteria	Mycoplasmatota	Mariniplasma	Mariniplasma anaerobium
T00187	mfl	Mesoplasma florum L1	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma florum
T02878	mfw	Mesoplasma florum W37	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma florum
T05062	mchc	Mesoplasma chauliocola	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma chauliocola
T05127	mlac	Mesoplasma lactucae	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma lactucae
T05159	ment	Mesoplasma entomophilum	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma entomophilum
T05255	msyr	Mesoplasma syrphidae	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma syrphidae
T05273	mtab	Mesoplasma tabanidae	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma tabanidae
T05286	mcol	Mesoplasma coleopterae	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma coleopterae
T05235	eml	Mesoplasma melaleucae	Prokaryotes	Bacteria	Mycoplasmatota	Mesoplasma	Mesoplasma melaleucae
T05222	efr	Entomoplasma freundtii	Prokaryotes	Bacteria	Mycoplasmatota	Entomoplasma	Entomoplasma freundtii
T05209	elj	Williamsoniiplasma luminosum	Prokaryotes	Bacteria	Mycoplasmatota	Williamsoniiplasma	Williamsoniiplasma luminosum
T05210	esx	Williamsoniiplasma somnilux	Prokaryotes	Bacteria	Mycoplasmatota	Williamsoniiplasma	Williamsoniiplasma somnilux
T02676	scr	Spiroplasma chrysopicola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma chrysopicola
T02677	ssyr	Spiroplasma syrphidicola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma syrphidicola
T02741	sdi	Spiroplasma diminutum	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma diminutum
T02742	stai	Spiroplasma taiwanense	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma taiwanense
T02945	sapi	Spiroplasma apis	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma apis
T03003	smir	Spiroplasma mirum ATCC 29335	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma mirum
T03382	smia	Spiroplasma mirum ATCC 29335 SMCA	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma mirum
T03973	satr	Spiroplasma mirum GNAT3597	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma mirum
T03047	scq	Spiroplasma culicicola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma culicicola
T03048	ssab	Spiroplasma sabaudiense	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma sabaudiense
T03974	seri	Spiroplasma eriocheiris	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma eriocheiris
T04034	stur	Spiroplasma turonicum	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma turonicum
T04047	sll	Spiroplasma litorale	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma litorale
T04056	skn	Spiroplasma kunkelii	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma kunkelii
T04084	scj	Spiroplasma cantharicola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma cantharicola
T04620	shj	Spiroplasma helicoides	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma helicoides
T04628	sck	Spiroplasma citri	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma citri
T05283	sfz	Spiroplasma floricola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma floricola
T05302	scou	Spiroplasma corruscae	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma corruscae
T05330	scla	Spiroplasma clarkii	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma clarkii
T05859	sprn	Spiroplasma sp. NBRC 100390	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma sp.
T06095	spit	Spiroplasma sp. TU-14	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma sp.
T06336	stab	Spiroplasma tabanidicola	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma tabanidicola
T06376	sphh	Spiroplasma phoeniceum	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma phoeniceum
T06543	smoo	Spiroplasma monobiae	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma monobiae
T06597	salx	Spiroplasma alleghenense	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma alleghenense
T06685	sgq	Spiroplasma gladiatoris	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma gladiatoris
T06905	schi	Spiroplasma chinense	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma chinense
T07411	smei	Spiroplasma melliferum	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma melliferum
T08168	splt	Spiroplasma platyhelix	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma platyhelix
T08792	sixo	Spiroplasma ixodetis	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma ixodetis
T09018	spou	Spiroplasma poulsonii	Prokaryotes	Bacteria	Mycoplasmatota	Spiroplasma	Spiroplasma poulsonii
T00176	mmo	Mycoplasma mobile	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mycoplasma mobile
T00206	mhy	Mesomycoplasma hyopneumoniae 232	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T00260	mhj	Mesomycoplasma hyopneumoniae J	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T00264	mhp	Mesomycoplasma hyopneumoniae 7448	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T01925	mhn	Mesomycoplasma hyopneumoniae 168	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T02675	mhyl	Mesomycoplasma hyopneumoniae 168-L	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T02750	mhyo	Mesomycoplasma hyopneumoniae 7422	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyopneumoniae
T00919	mco	Mesomycoplasma conjunctivae	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma conjunctivae
T01301	mhr	Mesomycoplasma hyorhinis HUB-1	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyorhinis
T01730	mhh	Mesomycoplasma hyorhinis GDL-1	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyorhinis
T01945	mhm	Mesomycoplasma hyorhinis MCLD	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyorhinis
T02351	mhs	Mesomycoplasma hyorhinis SK76	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyorhinis
T02927	mhv	Mesomycoplasma hyorhinis DBS 1050	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma hyorhinis
T03034	mbc	Mesomycoplasma bovoculi	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma bovoculi
T03538	mfq	Mesomycoplasma flocculare	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma flocculare
T03700	mds	Mesomycoplasma dispar	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma dispar
T06888	mnu	Mesomycoplasma neurolyticum	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma neurolyticum
T08113	moe	Mesomycoplasma ovipneumoniae	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma ovipneumoniae
T08463	mmol	Mesomycoplasma molare	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma molare
T08991	mlag	Mesomycoplasma lagogenitalium	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma lagogenitalium
T10790	mmoa	Mesomycoplasma moatsii	Prokaryotes	Bacteria	Mycoplasmatota	Mesomycoplasma	Mesomycoplasma moatsii
T03247	mcr	Mycoplasmopsis californica ST-6	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis californica
T03651	mcm	Mycoplasmopsis californica HAZ160_1	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis californica
T03898	mgb	Mycoplasmopsis gallinacea	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis gallinacea
T06765	mgly	Mycoplasmopsis glycophila	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis glycophila
T06766	mcou	Mycoplasmopsis columboralis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis columboralis
T06777	mcom	Mycoplasmopsis columbina	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis columbina
T00055	mpu	Mycoplasmopsis pulmonis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis pulmonis
T00261	msy	Mycoplasmopsis synoviae 53	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis synoviae
T04518	mso	Mycoplasmopsis synoviae ATCC 25204	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis synoviae
T00536	maa	Mycoplasmopsis agalactiae PG2	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis agalactiae
T01192	mal	Mycoplasmopsis agalactiae 5632	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis agalactiae
T01325	mfr	Mycoplasmopsis fermentans JER	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis fermentans
T01402	mfm	Mycoplasmopsis fermentans M64	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis fermentans
T02594	mfp	Mycoplasmopsis fermentans PG18	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis fermentans
T01366	mbv	Mycoplasmopsis bovis PG45	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovis
T01568	mbh	Mycoplasmopsis bovis Hubei-1	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovis
T02143	mbi	Mycoplasmopsis bovis HB0801	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovis
T03268	mbq	Mycoplasmopsis bovis CQ-W70	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovis
T02424	mcy	Mycoplasmopsis cynos	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis cynos
T03936	mcas	Mycoplasmopsis canis LV	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis canis
T04557	mck	Mycoplasmopsis canis PG 14	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis canis
T04176	marg	Mycoplasmopsis arginini	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis arginini
T05055	mpul	Mycoplasmopsis pullorum	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis pullorum
T05188	mbov	Mycoplasmopsis bovigenitalium	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovigenitalium
T06002	mboh	Mycoplasmopsis bovirhinis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis bovirhinis
T06827	mani	Mycoplasmopsis anatis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis anatis
T06916	mphi	Mycoplasmopsis phocirhinis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis phocirhinis
T07088	mfel	Mycoplasmopsis felis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis felis
T07092	medw	Mycoplasmopsis edwardii	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis edwardii
T07093	mgal	Mycoplasmopsis gallopavonis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis gallopavonis
T07104	mcit	Mycoplasmopsis citelli	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis citelli
T07105	mmau	Mycoplasmopsis maculosa	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis maculosa
T07139	mmel	Mycoplasmopsis meleagridis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis meleagridis
T07140	mcob	Mycoplasmopsis columbinasalis	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis columbinasalis
T08517	mcav	Mycoplasmopsis caviae	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis caviae
T08530	meqi	Mycoplasmopsis equigenitalium	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis equigenitalium
T09525	mver	Mycoplasmopsis verecunda	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmopsis	Mycoplasmopsis verecunda
T00724	mat	Metamycoplasma arthritidis	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma arthritidis
T01122	mho	Metamycoplasma hominis ATCC 23114	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma hominis
T03410	mhom	Metamycoplasma hominis ATCC 27545	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma hominis
T03615	mcan	Metamycoplasma canadense	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma canadense
T05577	mpho	Mycoplasma phocae	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Mycoplasma phocae
T05673	mhyv	Metamycoplasma hyosynoviae	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma hyosynoviae
T06147	mclo	Metamycoplasma cloacale	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma cloacale
T06657	mphc	Metamycoplasma phocicerebrale	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma phocicerebrale
T06679	mane	Mycoplasma anseris	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Mycoplasma anseris
T07126	mala	Metamycoplasma alkalescens	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma alkalescens
T07316	msai	Metamycoplasma salivarium	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma salivarium
T08183	mob	Metamycoplasma orale	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma orale
T09202	meqr	Metamycoplasma equirhinis	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma equirhinis
T09522	msud	Metamycoplasma subdolum	Prokaryotes	Bacteria	Mycoplasmatota	Metamycoplasma	Metamycoplasma subdolum
T00040	uur	Ureaplasma parvum serovar 3 ATCC 700970	Prokaryotes	Bacteria	Mycoplasmatota	Ureaplasma	Ureaplasma parvum
T00680	upa	Ureaplasma parvum serovar 3 ATCC 27815	Prokaryotes	Bacteria	Mycoplasmatota	Ureaplasma	Ureaplasma parvum
T03673	upr	Ureaplasma parvum serovar 3 SV3F4	Prokaryotes	Bacteria	Mycoplasmatota	Ureaplasma	Ureaplasma parvum
T00781	uue	Ureaplasma urealyticum	Prokaryotes	Bacteria	Mycoplasmatota	Ureaplasma	Ureaplasma urealyticum
T09765	ude	Ureaplasma diversum	Prokaryotes	Bacteria	Mycoplasmatota	Ureaplasma	Ureaplasma diversum
T00002	mge	Mycoplasmoides genitalium G37	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides genitalium
T02208	mgu	Mycoplasmoides genitalium M2288	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides genitalium
T02209	mgc	Mycoplasmoides genitalium M2321	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides genitalium
T02210	mgq	Mycoplasmoides genitalium M6282	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides genitalium
T02211	mgx	Mycoplasmoides genitalium M6320	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides genitalium
T00006	mpn	Mycoplasmoides pneumoniae M129	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides pneumoniae
T01712	mpm	Mycoplasmoides pneumoniae 309	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides pneumoniae
T01926	mpj	Mycoplasmoides pneumoniae FH	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides pneumoniae
T02596	mpb	Mycoplasmoides pneumoniae M129-B7	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides pneumoniae
T00131	mga	Mycoplasmoides gallisepticum R(low)	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T01923	mgh	Mycoplasmoides gallisepticum R(high)	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T01924	mgf	Mycoplasmoides gallisepticum F	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02200	mgn	Mycoplasmoides gallisepticum NC06_2006.080-5-2P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02201	mgs	Mycoplasmoides gallisepticum NC95_13295-2-2P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02202	mgt	Mycoplasmoides gallisepticum NY01_2001.047-5-1P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02203	mgv	Mycoplasmoides gallisepticum VA94_7994-1-7P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02204	mgw	Mycoplasmoides gallisepticum WI01_2001.043-13-2P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02326	mgac	Mycoplasmoides gallisepticum CA06_2006.052-5-2P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02327	mgan	Mycoplasmoides gallisepticum NC08_2008.031-4-3P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02328	mgnc	Mycoplasmoides gallisepticum NC96_1596-4-2P	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T02953	mgz	Mycoplasmoides gallisepticum S6	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides gallisepticum
T08471	mfd	Mycoplasmoides fastidiosum	Prokaryotes	Bacteria	Mycoplasmatota	Mycoplasmoides	Mycoplasmoides fastidiosum
T00107	mpe	Malacoplasma penetrans	Prokaryotes	Bacteria	Mycoplasmatota	Malacoplasma	Malacoplasma penetrans
T06673	miw	Malacoplasma iowae	Prokaryotes	Bacteria	Mycoplasmatota	Malacoplasma	Malacoplasma iowae
T03441	mgj	Candidatus Malacoplasma girerdii	Prokaryotes	Bacteria	Mycoplasmatota	Malacoplasma	Candidatus Malacoplasma
T08386	xcl	Candidatus Xianfuyuplasma coldseepsis	Prokaryotes	Bacteria	Mycoplasmatota	Xianfuyuplasma	Candidatus Xianfuyuplasma
T08014	tbk	Hujiaoplasma nucleasis	Prokaryotes	Bacteria	Mycoplasmatota	Hujiaoplasma	Hujiaoplasma nucleasis
T03291	mbj	Candidatus Izimaplasma bacterium HR1	Prokaryotes	Bacteria	Mycoplasmatota	unclassified Izimaplasma	Candidatus Izimaplasma
T05457	tbm	Tenericutes bacterium MO-XQ	Prokaryotes	Bacteria	Mycoplasmatota	unclassified Tenericutes	Tenericutes bacterium
T05490	tbz	Tenericutes bacterium MZ-XQ	Prokaryotes	Bacteria	Mycoplasmatota	unclassified Tenericutes	Tenericutes bacterium
T06963	fvg	Fannyhessea vaginae	Prokaryotes	Bacteria	Actinomycetota	Fannyhessea	Fannyhessea vaginae
T00983	apv	Lancefieldella parvula	Prokaryotes	Bacteria	Actinomycetota	Lancefieldella	Lancefieldella parvula
T01285	ols	Olsenella uli	Prokaryotes	Bacteria	Actinomycetota	Olsenella	Olsenella uli
T04016	olo	Olsenella sp. oral taxon 807	Prokaryotes	Bacteria	Actinomycetota	Olsenella	Olsenella sp.
T05797	pcat	Parolsenella catena	Prokaryotes	Bacteria	Actinomycetota	Parolsenella	Parolsenella catena
T07170	atb	Atopobium sp. oral taxon 416	Prokaryotes	Bacteria	Actinomycetota	Atopobium	Atopobium sp.
T07753	tio	Thermophilibacter immobilis	Prokaryotes	Bacteria	Actinomycetota	Thermophilibacter	Thermophilibacter immobilis
T08581	lcal	Leptogranulimonas caecicola	Prokaryotes	Bacteria	Actinomycetota	Leptogranulimonas	Leptogranulimonas caecicola
T01453	cgo	Coriobacterium glomerans	Prokaryotes	Bacteria	Actinomycetota	Coriobacterium	Coriobacterium glomerans
T05143	caer	Collinsella aerofaciens	Prokaryotes	Bacteria	Actinomycetota	Collinsella	Collinsella aerofaciens
T07953	cstc	Collinsella stercoris	Prokaryotes	Bacteria	Actinomycetota	Collinsella	Collinsella stercoris
T09607	coll	Collinsella sp. zg1085	Prokaryotes	Bacteria	Actinomycetota	Collinsella	Collinsella sp.
T00962	ccu	Cryptobacterium curtum	Prokaryotes	Bacteria	Actinomycetota	Cryptobacterium	Cryptobacterium curtum
T00981	shi	Slackia heliotrinireducens	Prokaryotes	Bacteria	Actinomycetota	Slackia	Slackia heliotrinireducens
T00984	ele	Eggerthella lenta	Prokaryotes	Bacteria	Actinomycetota	Eggerthella	Eggerthella lenta
T01566	eyy	Eggerthella sp. YY7918	Prokaryotes	Bacteria	Actinomycetota	Eggerthella	Eggerthella sp.
